experiment_id,material_id,date,temperature_c,pressure_atm,result_yield_pct,researcher
199b4b4e-144e-42ec-aba8-e7a416b23cfd,3be9b0bb-c42d-4201-86a7-df5292d7111e,2024-01-10,141,7.39,95.04,Alexander Mccarty
e9a3459a-0612-4880-bb7c-d0387e364bac,acbeeca8-34bd-4a2b-b2ea-ee4ebfcf29b3,2025-01-30,969,4.43,50.17,Amy Anthony
99ac19e2-c7b8-4706-911b-98b12a47684b,3bae3b0b-da1c-414c-8c50-2c22273cbfef,2025-10-24,1036,5.47,73.13,Shannon Duncan
b01de1ed-a10f-4861-baa0-98408c1ace42,c39e09b4-6995-4285-948d-d8a09965086d,2025-08-05,769,2.92,66.14,Bernard Parker
fe643073-e357-4df0-a0c8-2eb57a267000,c79e21bd-63cb-4c11-b082-31379003618b,2025-05-02,733,8.19,90.71,Debra Diaz
b0265346-32a8-49e8-aeb5-4d4baacf194e,2be6e85a-fd12-4c1d-acef-eb27a04f8a9a,2024-10-02,552,8.12,66.87,Taylor Cruz
5633982b-549b-4de8-80a5-187b869413ef,372fc4f7-67ac-4de4-8aad-5936331d2262,2024-03-26,672,2.46,68.43,Tina Bell
74010251-55ce-4bd1-b1ad-3e83f410ee60,34983f76-281e-4df5-af43-de04fb1658dc,2025-09-04,1121,5.84,96.28,Debbie Austin
4c8b7663-99b2-45da-a086-9bbab4ae7590,a5c77f20-c296-4654-9318-1a7aaf46cba2,2025-06-08,339,5.75,89.85,Jennifer Roberts
2c75d8fc-aaae-4817-bd64-65def30a8b99,0990bf4b-fb66-41a9-9de8-1b25f78b4f11,2025-07-25,1146,9.33,78.49,Jacqueline Reynolds
fc347cd5-f49f-47e6-9ac6-000eda371561,6bc69fee-d3dd-4fe7-b0ea-c31d5dc66825,2025-06-21,213,4.33,93.15,Kenneth Coleman
7d76c980-794e-48f7-a16b-934451a22b81,86127d7f-db19-4280-96be-73c1eaecf253,2024-05-14,686,7.18,60.85,Joel Rodriguez
7177afe0-d7ef-4c75-9ea7-e605826fd386,d06ff5ea-d426-4007-be5a-352cd8a18402,2023-12-18,268,9.29,98.43,Erin Phillips
9ec7ca0e-b8b8-4447-9381-b4bd27edb810,8118a124-3629-43c9-aae7-140023703b4e,2025-09-20,1103,2.77,55.32,Caitlyn Rodriguez
19907bde-d49f-4fdb-a919-1afc04ceda21,ae1abe1f-0ba1-488f-975a-e39d31b85e05,2023-11-03,405,3.85,60.94,Michelle Harrell
ac10f8a5-6016-4046-94a7-2f7e1eb55a34,2e13203f-ee80-4a73-a069-409f6233af10,2024-09-24,58,1.81,56.72,Gerald Anderson
494cd75f-bf07-4b60-83b1-571de4485f76,41155df8-5583-4719-b522-4d45628b6107,2025-08-12,1198,7.54,53.33,Douglas Macias
00ff6ab6-a2d6-405a-9d21-dd933d667730,8885d069-0270-49c2-a932-7a71cb0bdbbc,2024-12-25,238,9.53,85.33,Jordan Thomas
6a22747b-3918-414a-abbf-e7fcb3b8ee74,fd3a3a5d-5d04-4369-b06a-9afae3b33755,2025-04-28,348,4.12,69.24,John Gibbs
8c02fb71-75a1-44b1-9e31-2e1e5017efcd,cdaa2b39-0d84-4864-8243-4ceddbf32d0f,2024-09-18,696,9.8,41.54,Lisa Jacobs
c826e05a-9d3c-4510-97e1-bb215dc59c25,a4494ec8-9f3e-4819-b7a5-60bbd02b379b,2025-08-19,1077,4.19,90.05,Lindsey Powell
eb059b65-765a-45bf-9349-7f61c1bc263d,0990bf4b-fb66-41a9-9de8-1b25f78b4f11,2024-01-29,396,0.84,63.88,Joe Hayes
6cb4fbfe-f76b-4da9-8594-c45b4d4e20ed,889a2f1c-9bb1-447a-bc54-fcbedd88fcee,2024-05-10,1036,3.47,68.26,Cynthia Campbell
7b9d2664-152f-4108-97dc-8b4ee25d975e,4c5cc13d-c115-4921-90b0-a226b4f88fa2,2025-09-06,969,3.39,82.48,David Bell
32d79966-55c4-4f70-83c1-4d65ed415819,0955da28-201b-41b4-91cd-a6a833fdefaf,2024-01-21,1178,4.84,70.9,Monique Lewis
2f8f1086-13b8-4c05-a0ef-1eed3cc81f18,2d430bb2-96cc-457f-ba75-aa77674423e0,2025-04-04,907,6.84,44.52,Timothy Stanton
80da3afd-58ad-4900-be3e-508b5d40c102,b48cabb9-c15e-4f31-8243-143786d954d3,2024-03-02,604,1.66,69.34,Bryan Ponce
204ed9ce-85f6-4e9d-928a-9ec39071d295,cdaa2b39-0d84-4864-8243-4ceddbf32d0f,2024-06-17,1012,3.14,45.0,Austin Murphy
265be582-6825-44ba-963b-f03982f8439d,2220c9f2-98cb-49d1-a82e-cb085cb7d302,2025-07-06,1094,6.51,71.05,Sierra Edwards
7c7ec563-9c2e-4afb-a10c-19af34437dba,5f048599-9267-49b5-a593-f5d8f9b91169,2024-07-01,919,8.91,72.67,Hannah Taylor
82d78864-9f8d-4d93-ad32-03cee635ed1b,3ad3099e-49d7-4e2b-be69-13ab124bd7d2,2025-01-21,480,2.41,54.15,Anna Austin
31da472d-cbe7-4572-9ccf-e9c77447e6a2,814c06a1-07bd-4113-a0d8-3c15f6d2839c,2024-05-27,321,9.25,47.38,Terry Soto
57bbfa8a-bfbc-46db-b11f-f0fcec10338d,b4b25821-5eb1-43b5-9660-a354ca76e960,2023-10-29,278,4.39,77.43,Nicholas Zimmerman
b5a839eb-4dd4-4dd4-a10e-8073374dc455,3a603da2-ae9b-4686-b36a-592ef9e211e0,2025-09-14,570,7.53,51.18,Thomas Bowman
50710e5d-35da-4aa7-a315-cc0b778ee07b,0181d2d7-05f5-4717-a407-a171ec2322c4,2025-07-18,509,3.5,44.66,Jessica Gonzalez
86851e7b-1a29-47c6-8936-2d08086546e7,c7259c27-8537-4d7b-88cb-cbf69dcd8b81,2025-06-06,508,1.72,91.22,Brandon Caldwell
6ac3d219-07f4-49dd-a73f-989182e626e1,c7259c27-8537-4d7b-88cb-cbf69dcd8b81,2024-06-20,726,6.91,88.23,Vicki Pierce
fd677ea7-9687-4ad5-86d3-9c87bc79570a,7d3aab5b-fcbc-4303-82e3-bf4084426f69,2025-05-13,620,5.32,86.85,Brian Pennington
216c62ae-dad9-4b3e-b473-e1c1e7332d2c,7eb15820-bbb6-4e6d-9b5d-0018df78335c,2025-10-06,35,7.09,61.32,Alexa Knight
fbce3916-dbf2-4045-ae1e-75f472de71c1,adfc7cf0-ca68-4cec-a5d5-bd725a03b590,2025-10-07,1060,4.41,72.88,Nathaniel Baker
7e1ab7c3-5893-4c48-803c-33444fc936bf,14983c8a-9f5e-461e-9396-12fdc8307ad4,2024-10-30,34,3.8,79.11,Melissa Pugh
751359a3-8954-47a7-9e6e-a694039e835c,2e13203f-ee80-4a73-a069-409f6233af10,2025-08-24,646,0.66,53.54,Frank Russell
e28213ac-4f2b-4044-9a30-312f9ef27896,eaba1448-7a43-44ac-a8d9-f6666eac3415,2024-02-18,129,7.56,87.75,Mackenzie Rice
aa596f7e-fa2e-4742-b7d3-5d0bd65383c8,6d08062b-38f9-4478-b5d9-0c9d3ba1a7ca,2023-12-30,953,1.74,81.36,Marvin Perez MD
138fd565-4e4c-4ae4-b7f2-d605bdd19703,517a7ca8-e257-485b-b279-3348d7ac0834,2025-08-10,916,5.07,75.48,Alexander Richardson
f7aea68a-b2ce-4b1a-8c71-a506f5925278,648f66a6-6634-4c11-b67d-1acade73265e,2024-10-28,749,2.95,94.73,Derrick Mcguire
19c3c90e-4afd-43f7-866b-9daacd08f230,6dfa87f4-14b1-494c-9133-c1561e1f6a6f,2025-09-21,508,4.32,77.19,Wendy Doyle
cd8993bb-697b-4c46-a2d4-fc8900d274b3,bf50fdae-c821-4b82-b189-7c012f1ac8b9,2024-02-09,842,3.87,70.69,Daniel Salazar
539b5333-ad2f-4cff-a509-ba99c7389518,9c58ce37-6436-4d15-a82c-d21aaaf4e463,2024-06-01,789,7.58,45.17,Kristine Peters
a66c086a-5415-456b-be80-7d2523ffb6df,3ee8b0c8-7708-4aed-ae13-fa5606252397,2025-03-26,402,3.65,44.47,Angel Molina
07ad67b7-0f91-4ecf-858b-217edb838823,5f048599-9267-49b5-a593-f5d8f9b91169,2025-03-14,878,8.14,98.05,Kaitlyn Obrien
f2a02060-2cf8-4e79-920d-688b7ed3b621,caf300cf-2c4b-43df-a40b-4686218e7f6a,2024-08-05,619,4.15,67.9,Cameron Smith
6d167952-bac2-41b7-bbbb-34f6c39c5fd3,77d47e0c-4a36-4923-b1d7-f6bff322cdc3,2025-08-20,973,1.34,69.05,Marissa Richardson
b92f240b-5568-4bcb-9891-0c769ac743fc,2f9dd843-6152-4f7e-8f04-7f126ec8b61f,2024-03-16,319,3.63,81.24,Lisa Boyer
f644b024-7aa7-445e-876c-6dd8414deff4,9770b134-eb77-46ab-be19-b0d952c1815e,2025-08-25,408,0.86,86.32,Alexis Shepherd
6a822922-e03d-43fb-b015-96b3b6055287,cf5afe9a-e132-4ed1-8dc1-cf76e36aa395,2024-09-08,390,9.02,58.51,Angela Rodgers
c7fbcfa5-bedb-4fd1-aa66-cd5db84d69a7,3a67adf7-fa13-4842-8f95-f1ab4e135a61,2024-11-01,502,3.01,76.08,Karen Lowe
36563bb3-27c2-4295-a946-9f521cb8e81d,f96c2898-d6d6-4844-8242-8a641437d0b3,2024-05-31,383,8.07,80.61,Joshua Newman
72aaee6f-b13d-4a57-8191-218a7dadd5e6,adfc7cf0-ca68-4cec-a5d5-bd725a03b590,2025-05-09,845,5.29,55.37,Victor Smith
b816a65e-2f5d-4fb5-916c-959b6586ad67,f1a18d34-fe55-4bce-bb67-020acfa08310,2025-08-30,442,9.91,42.32,Gregory Parker
1160ad83-7af6-4b47-8ea1-9a891815b88a,fab0d80a-0e2c-4afe-9b74-56811db125d4,2024-05-29,145,8.74,48.78,Jeffrey Williams
b64be090-ac51-4b98-8f7a-eedf6fc7e731,e07da589-3a23-4796-85c5-bbef419c47a1,2025-07-12,847,1.28,60.15,Jason Lamb
9f8ddfe8-c55d-46fe-9266-9ddc3bf90e27,0d41e9ef-deaa-4683-888f-4e753eb27c9a,2025-01-03,599,2.06,54.77,Veronica Miller
71144dd7-0b1d-46b5-8199-a7ed23ce187c,29689d8a-f503-4489-9090-2a5e2e92c8f4,2024-06-25,763,5.72,50.26,Jeffrey Williams
526611c3-4b12-4729-abf9-49f9f3d06c49,f62f25f3-f4eb-472f-900c-131bca6080f8,2024-08-02,117,1.23,67.12,Brenda Miller
1853704e-eec1-414a-abbb-50ff16900316,e715caca-ec08-4dec-bca5-ae5ada55f9e4,2025-07-27,1112,6.19,77.29,Amber Harris
d6b93b6f-fc14-4761-98da-eca4b2a65feb,433301c3-9f84-43c5-880b-167abffea475,2025-05-04,165,5.41,65.23,Deborah Mccarty
b98866bb-9506-4575-88ab-455c16882c55,976d6360-53ba-429e-b3cb-30541ed91790,2024-06-18,814,6.18,56.07,Joshua Ellis
b8d9b59a-6af7-462a-9db6-d1d12adbd533,889a2f1c-9bb1-447a-bc54-fcbedd88fcee,2024-12-24,471,9.19,52.96,Eddie Blair
98e21ba0-ce8a-49e6-9fdb-f3e95210935f,ae1abe1f-0ba1-488f-975a-e39d31b85e05,2024-03-07,231,0.94,80.27,Jeffrey Blair
4481c56a-83b4-4596-a756-90cbbcae3905,5a5b7505-b9f5-4701-a4cf-d748f5e63a1a,2023-12-19,670,8.86,71.63,John Owens
31683896-eb2e-4f7e-87a0-699dd071d2b4,d5068303-66e9-42a4-ace3-4f9bc27ae17b,2025-02-14,721,3.92,61.83,Sheena Mullins
3e62ccbd-3e84-4021-9fe4-39c2eb8d454f,91a1a926-7927-42fb-a084-b6f51aa0e29e,2025-08-25,443,1.3,54.99,Katherine Garcia
e175e8bc-2fe6-4790-aa9b-fef3509b8343,7322b4dd-92a9-425a-a809-a73e48eec739,2024-11-29,364,6.0,50.46,Curtis Flores
f4f5eb63-cd5f-431f-b609-1edcb4edced8,9770b134-eb77-46ab-be19-b0d952c1815e,2024-02-19,90,4.86,95.22,Jody Wade
0ecedf0c-7fa7-46f4-aa5a-388a3976994b,2be6e85a-fd12-4c1d-acef-eb27a04f8a9a,2024-08-08,506,3.26,97.24,Ronald Kelly
6a1aaa61-5d24-4e33-a786-1fa40c64cf4a,0d41e9ef-deaa-4683-888f-4e753eb27c9a,2024-08-28,625,8.42,64.7,Anna Webb
78c5facb-4120-47b5-8e55-fb24130ae026,41155df8-5583-4719-b522-4d45628b6107,2025-08-18,839,1.53,89.36,Jenna Harrison
f65ffe72-6c97-4e9c-aeb2-420cea3db242,b64bb10b-f7d9-4457-9d7c-6a7bf2f115d2,2025-06-01,1077,3.08,92.23,Michael Fernandez
74d1d581-825d-424b-9dc0-a6af2a32f9a2,caf300cf-2c4b-43df-a40b-4686218e7f6a,2024-04-13,594,3.71,91.49,Kelly Watson
c25c7a0e-a964-4f01-a2d7-6a6aea42dcb1,cdaa2b39-0d84-4864-8243-4ceddbf32d0f,2024-07-28,940,3.14,93.73,Sabrina Haynes
4287c122-2def-47c4-9702-fdd474af7dbd,0b242c73-4ddc-4f5b-9b5c-11685e9953da,2024-03-26,770,1.14,43.05,Nicholas Smith
aa10406f-bd29-4dee-8a32-83b256d283b8,edf80f05-1f28-4066-a809-b7b75b1b9cc4,2024-05-20,679,3.53,93.7,Lisa Conner
3707b008-664c-4fa4-8b64-84cd5242d745,21592fb7-0eec-4c6e-acf1-b7f922007dc5,2025-08-22,339,6.71,95.54,Pamela Blair
3da0fdec-119f-4c29-bebc-778c1c458248,acbeeca8-34bd-4a2b-b2ea-ee4ebfcf29b3,2025-02-23,817,5.6,78.06,Matthew Keller
cb56fdcc-0bb6-4137-9677-4cba5393c83a,962bc601-945c-4925-90d9-88e7d033abe8,2024-02-16,1188,6.84,90.17,Nancy Moore
f7cfe01a-f00f-42b1-9855-d36ddd458bba,d5068303-66e9-42a4-ace3-4f9bc27ae17b,2025-10-22,875,4.42,96.16,Randall Huerta
0f3b78c7-d779-4bb9-92c1-736406b4e60c,38f6196b-6897-4e1e-89c5-5dfb88984c04,2024-06-14,328,2.17,84.21,Timothy Pollard DDS
68f0a6ef-d0f4-4869-9519-04bc781a3e1b,1b1d7299-391e-4387-b0a2-ee9465234743,2023-12-19,488,9.91,57.46,Kara Moss
adf7642e-0113-440f-b7ff-c109e99daec8,a5c77f20-c296-4654-9318-1a7aaf46cba2,2024-05-29,490,3.3,97.18,William Mills
bcb4276a-34d9-418e-ba22-5469d65cda55,f056575e-631e-401f-9105-3c42b986c257,2024-11-29,700,2.34,65.42,Ashley Beard
2a109920-25d0-4e8b-bcd9-752638c1e094,6aaaa6f0-0530-483d-b730-79b6a3418d9d,2024-08-02,876,8.7,56.91,Brian Scott
d62ebbfe-9ce9-4fbd-93cd-f746fa9d0514,3ee8b0c8-7708-4aed-ae13-fa5606252397,2024-05-04,852,2.52,76.01,Dawn Cruz PhD
d1ec2ddd-7146-49a2-89be-92ef2561aa40,7eb15820-bbb6-4e6d-9b5d-0018df78335c,2025-09-06,237,1.95,72.08,Lisa Bell
8a4f7da7-548a-4d58-a75b-4be942582a47,6004b192-4a19-49b2-84df-412363bfb275,2024-02-20,617,6.61,78.51,Deborah Estrada
f4579510-7d99-4be1-89ee-bf0b16cb45cf,cf5afe9a-e132-4ed1-8dc1-cf76e36aa395,2023-11-23,758,1.42,83.89,Henry Evans
46ee61fc-f9f0-44c4-9200-7a14342b288c,91a1a926-7927-42fb-a084-b6f51aa0e29e,2024-11-01,1106,6.26,61.59,Brittney Thomas
5ef4b38f-4ef4-460e-b5d1-7ee64d1267b0,5a5b7505-b9f5-4701-a4cf-d748f5e63a1a,2024-08-11,1183,8.95,67.76,Molly Garrett
c2bd1454-8c02-4aad-be2c-cf19b3cbd196,d06ff5ea-d426-4007-be5a-352cd8a18402,2025-10-24,743,5.47,69.74,Derek Roth
ec357c3c-10f8-4ab0-9fc3-89c3a7c4895a,b9b12ffd-1926-4c4f-9304-e897b3cf4ed9,2025-05-14,868,2.7,54.02,Joel Lopez
eabbd5a7-5f4e-452f-a7f7-2d48eda381c7,fe959beb-9018-4078-b553-bcdb0e0cd3c1,2024-06-12,1102,9.95,70.7,Lori Myers
a92c06d0-fbf8-478f-be40-dc0b37af9e38,07e8a83c-d065-4031-849c-c8701d8a22b6,2025-08-10,838,2.33,80.45,Crystal Price
eb849466-b1ce-4bd6-b45c-1c06dc9caa8b,8139e41e-641b-4d77-bc77-6828cc1320f7,2024-11-13,504,2.66,63.62,Adam Reyes
5c7e3849-e535-406b-9914-30daf639965a,c7a4a69d-e75e-47cb-a96b-1a126990b8f5,2025-07-10,345,2.21,81.36,Toni Gonzalez
5bf4e092-320b-4bde-89a8-291c0f03505d,a3c4f628-85c6-40fd-a688-f592f1ad851f,2024-11-08,470,6.92,44.99,Dominique Knight
740b3702-6d54-4a3d-b184-ff3861f3a465,24d54668-668e-4856-96bf-72f95da30018,2024-11-23,658,9.42,94.7,Alexander Newman
a22bbb4f-5f36-4b8c-b4e7-196ec4029b0d,151499bf-fb4e-4182-bfa4-672ecb1588ac,2024-12-17,183,1.71,98.25,Rebecca Oconnor
acd9a6d4-1c70-441f-acaa-61d3ee89e55d,6f597354-642c-4067-8842-27c3a57ca8a4,2024-05-27,481,6.8,54.01,Michael Gill MD
8878b46a-80d4-4099-b51e-fe0c7f9e2f0c,fab0d80a-0e2c-4afe-9b74-56811db125d4,2025-02-11,470,2.23,68.64,Gary Butler
869564c1-265d-4320-9f4b-fddfbc013eb8,c39e09b4-6995-4285-948d-d8a09965086d,2024-07-31,510,5.39,88.01,Kevin James
47c80649-7ba8-44e9-81cc-09bd3d809579,7322b4dd-92a9-425a-a809-a73e48eec739,2024-12-19,476,5.4,43.52,Sean Osborn
d388753f-77a4-4a99-93d4-622e942fafd1,9c58ce37-6436-4d15-a82c-d21aaaf4e463,2025-01-15,38,1.37,81.28,Wesley Soto
add9642c-49dd-4b68-aa28-6fd4dcbd8fa8,043abe35-ef5f-496f-b7b0-88ad93b2e128,2024-01-19,941,9.58,97.08,Susan Clark
70fb2c02-0a67-40fd-9eeb-b9f0579b5053,82c7b063-4b6e-4ec2-814a-abe3cd8d4d9a,2024-04-19,458,9.44,44.15,Louis Jones
dc1c70ff-095a-4250-9c67-2ccf4c78e1f6,40afc166-1e74-485b-85ee-dc88d01444ee,2024-12-03,222,9.07,70.66,Lisa Johnson
4d1acecc-816b-4738-95c2-7e1c2c6ac7ac,962bc601-945c-4925-90d9-88e7d033abe8,2025-05-10,190,2.6,79.19,Benjamin Moran
3865eba6-9d78-45d2-9c92-1765863d7c53,86127d7f-db19-4280-96be-73c1eaecf253,2025-09-30,953,1.71,60.07,Leah Hernandez
0477cfba-1e58-4764-9c7a-7767375aa4f2,1fcb1fce-9445-4df1-a2d1-a698f47529c4,2024-03-19,670,2.42,46.77,Michelle Williams
54d21dfd-f78a-4c95-b6bb-cceb28270f28,0d41e9ef-deaa-4683-888f-4e753eb27c9a,2024-04-27,654,3.46,93.19,Thomas Bauer
56a29797-c5cd-45c1-b42a-575f7cd82e4b,7d7f2790-1b0d-459e-8df7-acf3f030b5ac,2025-10-01,1170,5.09,60.19,Teresa Jackson
6d9a0ded-0bf4-48c0-86a6-2a229d166089,9a66839e-f317-4efa-9383-f10b3be9e73c,2024-08-24,180,0.6,88.04,Christopher Smith
e6964d8a-c68e-4fdc-827d-e95f8535c508,920d4d5c-ec30-43d9-8d7b-bc36d945d6cd,2025-04-06,91,8.64,46.05,Michael Phillips
dde450bc-e5c0-4bbd-99ca-3977e0ec97e1,c862a285-1e72-4a09-abf0-9f3dc3d4b834,2025-06-23,724,6.68,85.17,Ann Avila
51edd51d-90d9-4d9c-8a67-53a5281b323e,0ba4f46b-2752-4c74-8f3c-1d768eafd51f,2024-11-16,289,3.59,50.87,Joshua Flynn
02bdab5b-2816-4384-9ec5-7c4bd64dc4b4,3ce8bd3f-3f39-4498-8df8-4225268ecfeb,2024-12-10,513,5.95,78.45,Kathleen Tapia
ff6fd27d-98db-4329-8961-55e1d9c59c92,517a7ca8-e257-485b-b279-3348d7ac0834,2025-07-23,94,2.18,95.14,Amy Austin
f8ce34ee-22f3-4778-a311-0598ab7bf796,91a1a926-7927-42fb-a084-b6f51aa0e29e,2025-03-23,589,6.48,44.1,Robert Kelly
032ff36a-ec47-4fab-a9fb-bb57bc852238,29689d8a-f503-4489-9090-2a5e2e92c8f4,2024-08-18,342,8.03,43.84,Michael Grant
90ea12ff-19d2-4127-9837-bf282c6b82a1,8978701e-2861-4bcf-829f-a9ed2363a088,2023-11-21,269,5.99,89.2,Amy Koch
ad149292-8069-453b-b6c0-dd92b7e3daa1,132c0ba7-7be2-4ad8-8a65-c588f3914eb9,2025-05-06,328,6.91,49.44,Tyler Dennis
99da9ca9-c0ec-41b4-bc40-a510de3dcce8,74010120-e4dc-4e20-b7ce-cb9463acdd98,2024-04-20,276,5.76,64.37,Donna Owen
176aa138-9f6e-4dbd-9978-8c1871e71792,70b322a5-aed3-4dd5-ba71-18faebb979de,2024-04-06,294,7.74,55.28,Tracy Woods
fc64aaec-14e1-43e3-aa4f-64d23a73db21,132c0ba7-7be2-4ad8-8a65-c588f3914eb9,2024-07-13,773,8.33,55.32,Jordan Berry
0c98b57f-f38f-4fc2-8598-52d0e6636c2c,d06ff5ea-d426-4007-be5a-352cd8a18402,2023-11-01,450,9.81,48.5,Tiffany Stephens
69329182-f590-4dc6-b708-e4bbbc759279,bbb0db23-398f-496f-b78b-7b6cdc09758e,2024-03-13,1190,1.13,40.84,Edward Nicholson
0c356505-b223-42a4-a7db-e474332c9d4c,c57abdb6-a2aa-44ad-89af-8b60febc91a6,2024-10-06,766,1.76,63.78,Katrina Murray
6b9a282d-3c57-412d-8a11-f732453ff482,ea7c4adb-64a2-41d9-a4ec-5b4a91bb460c,2025-07-28,647,4.52,95.33,Samantha Garcia
f424b14b-6e47-498f-8672-2fd84c9fb17f,1fcb1fce-9445-4df1-a2d1-a698f47529c4,2024-08-04,1135,7.78,78.37,Susan Douglas
535ca459-937c-4343-815a-ec67e7e0c96e,14983c8a-9f5e-461e-9396-12fdc8307ad4,2024-02-08,966,1.69,46.04,Megan Bailey
45cda96c-7d1d-499e-ae5b-b1283808efb6,3ee8b0c8-7708-4aed-ae13-fa5606252397,2024-05-10,209,8.65,95.06,Jonathan Gregory
8bffcc01-b89d-4a2d-bcfc-f8b05e0bab2e,6dfa87f4-14b1-494c-9133-c1561e1f6a6f,2025-09-20,950,7.68,93.76,Heather Kent
3c2294e3-f945-4187-ad08-05dbf606f378,c4720bc9-ff57-474e-88d6-4909743ae880,2025-02-12,969,1.83,83.36,Rachel Rodriguez
f29ede75-4f3c-4053-88a9-5cdd03cd3b70,bbc3e76d-e0b9-4513-a0fe-b56038685d32,2025-04-23,1199,7.49,51.89,Carl Arnold
888d8003-3824-4b1a-a669-410f2cce7742,1ae22a14-dd80-4296-930e-349ba14ec360,2025-02-17,499,2.76,92.58,Jason Montoya
3e423200-837e-40cd-bbf2-11720da7b60a,80bba2ec-02df-4f38-98d9-958ae0b29a38,2025-01-19,165,2.11,98.61,Christopher Pratt
22d63843-f467-4141-890a-6f0b863ae4a2,d5068303-66e9-42a4-ace3-4f9bc27ae17b,2024-05-28,94,7.37,80.79,William Chen
2b04938a-c2fb-4cf6-b2e8-bb8b10613e4d,ef262be4-3e04-4eec-ad96-11edef1a0be1,2024-09-23,890,4.21,85.53,David Thomas
3410a020-f122-44d3-9067-2f8ebc48f81c,f20232a7-5362-4a7a-8763-2a44a11ce1b5,2025-08-30,171,6.42,62.11,Carrie Russell
bb2e3325-b0ed-4e43-9b1b-6424404cdb58,3a603da2-ae9b-4686-b36a-592ef9e211e0,2025-02-21,517,0.8,92.66,Tina Poole
d262e1ae-b014-4a31-adb0-4b4ea97f51f4,eaba1448-7a43-44ac-a8d9-f6666eac3415,2025-04-23,1197,3.64,84.16,Tracy Hernandez
64ba190d-9efc-4f8e-bc16-11a72a7e0c5b,4c5cc13d-c115-4921-90b0-a226b4f88fa2,2024-01-08,168,2.48,49.85,John Kirby
3a2200c0-97bd-4fc9-9614-59e3886143d8,f432720f-e753-4d0e-8d66-d744a258975a,2025-03-26,726,0.91,81.6,Carrie Allen
18db811b-423a-45e2-885c-2180e64a448b,eaba1448-7a43-44ac-a8d9-f6666eac3415,2024-08-27,1133,8.25,82.72,Stacy Murray
49c62aaa-600b-4c9f-8d06-2748e98a7db9,eaba1448-7a43-44ac-a8d9-f6666eac3415,2024-06-12,855,4.7,59.78,Whitney Weber
38f0c947-17f4-4cb1-b530-bebabce06089,9ad9d426-004e-4845-ad06-48bf1194cc47,2024-02-24,528,7.2,47.26,Juan Jones
a69883e3-a27d-492f-b742-bbca147362e1,f432720f-e753-4d0e-8d66-d744a258975a,2023-12-27,921,2.29,44.57,Darius Odonnell
829ff8ae-9eb6-4d27-ab20-16e831a440a8,3ad3099e-49d7-4e2b-be69-13ab124bd7d2,2024-07-17,264,4.79,44.31,James Fletcher
eb4342dd-8d04-4454-9602-9f30937fc6a8,70b322a5-aed3-4dd5-ba71-18faebb979de,2024-08-10,21,7.26,42.97,Amanda Ford
c74ccf03-ba74-44e4-875b-b2ce9f9ebba4,3a603da2-ae9b-4686-b36a-592ef9e211e0,2024-06-18,77,4.36,79.12,Stefanie Barrett
014f1480-0ec8-453d-b626-e4713910d68e,9d753ab4-1ef0-468f-80af-d9d611fc064c,2024-10-16,588,5.54,71.1,Beth Higgins
0aa05d5b-75ca-42f2-b299-562cc1d0f4cb,c8d6d7d2-f97d-4ed0-abe3-451dd059ce7c,2024-12-30,427,9.14,59.86,Stephanie Garcia
04d878f3-6ba6-47e1-b030-874d763fee6f,3ce8bd3f-3f39-4498-8df8-4225268ecfeb,2025-05-11,1189,7.91,43.33,Jessica Obrien
2f14d1d6-f6f7-4161-9b68-290cdff2f4de,0ba4f46b-2752-4c74-8f3c-1d768eafd51f,2025-05-11,1161,8.35,70.6,John Johnson
dbb76b1f-19b2-4211-96aa-91d6a7409c04,c4720bc9-ff57-474e-88d6-4909743ae880,2024-06-17,132,2.71,63.98,Derek Macias
f903b851-f2b6-4c70-a64e-66a94421f6cc,9f56ee43-bf97-4b34-8c2a-a74e5a93a8c1,2024-10-19,276,9.19,94.96,Mr. Zachary Mcpherson
e8e8f8f5-8b4a-43cf-9ea8-640a2138d28b,962bc601-945c-4925-90d9-88e7d033abe8,2025-06-16,306,9.83,89.14,Eric Hines
69f34d4e-b696-4350-a1d3-a17588d6c4e9,6bc69fee-d3dd-4fe7-b0ea-c31d5dc66825,2025-04-23,675,0.91,96.97,Robin Baker
517c86e5-3995-4fb0-bd0c-4468db2ac53f,ee482873-06ac-4695-a30f-6f6b5ec8e821,2025-01-14,804,2.55,50.11,Julie Ward
80eae039-9459-4d16-aa32-1bb23b06f86c,517a7ca8-e257-485b-b279-3348d7ac0834,2025-10-25,1185,5.94,41.52,Aaron Lynch
cea00fb2-2d88-4172-905e-902d82addbc0,eaba1448-7a43-44ac-a8d9-f6666eac3415,2024-03-17,495,1.96,67.89,Sherry Jensen
b9d97d37-3555-4a0f-9607-d6968954ef08,8885d069-0270-49c2-a932-7a71cb0bdbbc,2024-01-03,1030,1.3,73.32,Stuart Anderson
ad847463-7228-4a42-bc62-35384ee0a034,6595fd02-a1c5-401b-a906-a52b274f6e3a,2024-08-27,189,0.94,72.59,Penny Larson
ad0957db-c66f-4343-b6db-65adbcb144bf,132c0ba7-7be2-4ad8-8a65-c588f3914eb9,2025-04-11,709,8.93,66.69,Mr. Jonathan Espinoza
9376dd3c-9494-4fb0-bbd8-d2f61ad7a4d3,ef262be4-3e04-4eec-ad96-11edef1a0be1,2024-10-26,699,0.87,46.76,Dominic Perez
